item_id,item_type,repo,title,status,created_date,link,notes
compliance-tracker#767-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #767] docs: VERIDIAN Laptop Web Browser Runtime v1.0 (OCID-20260803-024),merged_with_undone_work,2026-08-04T05:39:58Z,https://github.com/FChecklist/compliance-tracker/pull/767,
compliance-tracker#766-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #766] docs: OCID-025 VERIDIAN Mobile PWA and VERI Chat Runtime v1.0,merged_with_undone_work,2026-08-04T06:50:45Z,https://github.com/FChecklist/compliance-tracker/pull/766,Unchecked items: 1
compliance-tracker#765-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #765] docs: VERIDIAN End User Experience Foundation v1.0 (OCID-20260803-022),merged_with_undone_work,2026-08-04T06:36:16Z,https://github.com/FChecklist/compliance-tracker/pull/765,Unchecked items: 1
compliance-tracker#757-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #757] docs: PM decision -- OCID-020 continuation blocker resolved, real sweep findings reported",merged_with_undone_work,2026-08-03T02:46:23Z,https://github.com/FChecklist/compliance-tracker/pull/757,
compliance-tracker#740-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #740] fix(departments): resolve relation-ambiguity 500 crashing Compliance Register,merged_with_undone_work,2026-08-02T21:52:27Z,https://github.com/FChecklist/compliance-tracker/pull/740,Unchecked items: 1
compliance-tracker#723-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #723] docs(matrix): amend with PR-to-UMR mapping + real-vs-governance classification,merged_with_undone_work,2026-08-02T16:39:35Z,https://github.com/FChecklist/compliance-tracker/pull/723,Unchecked items: 1
compliance-tracker#720-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #720] docs: log the Wave 10 redo (projexa-ai.com DNS cutover) in COMPLETED.yaml,merged_with_undone_work,2026-08-02T15:40:22Z,https://github.com/FChecklist/compliance-tracker/pull/720,Unchecked items: 1
compliance-tracker#717-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #717] docs: register KERNEL_AMENDMENT (UMR ownership separation) -- plan only,merged_with_undone_work,2026-08-02T14:00:13Z,https://github.com/FChecklist/compliance-tracker/pull/717,Unchecked items: 2
compliance-tracker#716-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #716] docs: write the 14-item implementation matrix to a durable file,merged_with_undone_work,2026-08-02T14:19:42Z,https://github.com/FChecklist/compliance-tracker/pull/716,Unchecked items: 2
compliance-tracker#697-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #697] ai-os: reconcile dispatched VERIDIAN_KERNEL=1.0 with real governance,merged_with_undone_work,2026-08-02T12:27:05Z,https://github.com/FChecklist/compliance-tracker/pull/697,Unchecked items: 2
compliance-tracker#672-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #672] docs(ai-os): add procurement ERP gap analysis (2026-07-31),merged_with_undone_work,2026-08-01T16:01:54Z,https://github.com/FChecklist/compliance-tracker/pull/672,Unchecked items: 1
compliance-tracker#658-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #658] feat(crm): deterministic auto-distribution + assignment overview (Task #46),merged_with_undone_work,2026-07-30T18:21:55Z,https://github.com/FChecklist/compliance-tracker/pull/658,
compliance-tracker#656-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #656] fix: migration-collision checker stale-base-ref bug + CI wiring + renumber 2 pre-existing collisions,merged_with_undone_work,2026-08-01T14:07:16Z,https://github.com/FChecklist/compliance-tracker/pull/656,Unchecked items: 2
compliance-tracker#651-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #651] FI-AP-006: Vendor Payment History / Payment Behavior Analysis,merged_with_undone_work,2026-07-30T11:31:18Z,https://github.com/FChecklist/compliance-tracker/pull/651,Unchecked items: 2
compliance-tracker#650-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #650] fix: register missing 0269_ap_purchase_invoice_retention journal entry,merged_with_undone_work,2026-07-30T10:54:51Z,https://github.com/FChecklist/compliance-tracker/pull/650,Unchecked items: 2
compliance-tracker#649-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #649] Re-trigger mandatory-audit-check on posted audit verdict comments,merged_with_undone_work,2026-08-01T15:20:02Z,https://github.com/FChecklist/compliance-tracker/pull/649,Unchecked items: 2
compliance-tracker#646-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #646] feat(fi-ap-008): Subcontractor Payment Application Status report,merged_with_undone_work,2026-07-30T07:34:28Z,https://github.com/FChecklist/compliance-tracker/pull/646,
compliance-tracker#642-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #642] feat(fi-ap-007): Subcontractor Retention Summary report,merged_with_undone_work,2026-07-30T08:47:30Z,https://github.com/FChecklist/compliance-tracker/pull/642,Unchecked items: 1
compliance-tracker#640-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #640] MASTER_INDEX.yaml: close 7 real coverage gaps, clarify doc-layer relationship",merged_with_undone_work,2026-07-30T04:18:30Z,https://github.com/FChecklist/compliance-tracker/pull/640,Unchecked items: 1
compliance-tracker#639-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #639] Stage 12: platform.dispatch_outcomes -- AI Dev Team dispatch persistent memory,merged_with_undone_work,2026-07-31T03:18:58Z,https://github.com/FChecklist/compliance-tracker/pull/639,
compliance-tracker#636-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #636] FI-AR-004: Dunning List (overdue AR by aging bucket + dunning level),merged_with_undone_work,2026-07-30T04:48:46Z,https://github.com/FChecklist/compliance-tracker/pull/636,Unchecked items: 1
compliance-tracker#633-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #633] Stage 12: extend compliance.content_search to compliance.tasks,merged_with_undone_work,2026-07-30T12:56:15Z,https://github.com/FChecklist/compliance-tracker/pull/633,
compliance-tracker#630-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #630] Stage 9 unified-search slice 1: compliance.content_search view,merged_with_undone_work,2026-08-02T04:09:36Z,https://github.com/FChecklist/compliance-tracker/pull/630,
compliance-tracker#628-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #628] docs: SAP mapping Phase 1 classify verification (engine_track already populated),merged_with_undone_work,2026-08-02T08:54:26Z,https://github.com/FChecklist/compliance-tracker/pull/628,
compliance-tracker#616-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #616] phase_5 browser-execution: real NPU/Built-in-AI inference, cross-tier storage, sync engine",merged_with_undone_work,2026-07-28T06:53:41Z,https://github.com/FChecklist/compliance-tracker/pull/616,Unchecked items: 1
compliance-tracker#611-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #611] Add category-boq-amounts report endpoint,merged_with_undone_work,2026-07-28T05:20:48Z,https://github.com/FChecklist/compliance-tracker/pull/611,Unchecked items: 1
compliance-tracker#610-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #610] CRM: real interactive Sales Pipeline dashboard with cross-filtering,merged_with_undone_work,2026-08-01T09:19:37Z,https://github.com/FChecklist/compliance-tracker/pull/610,Unchecked items: 1
compliance-tracker#605-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #605] Scope-of-Works revision/variation: hard-block descoping completed work,merged_with_undone_work,2026-07-28T03:15:45Z,https://github.com/FChecklist/compliance-tracker/pull/605,Unchecked items: 1
compliance-tracker#603-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #603] Re-audit: PROJEXA ERP E2E — independent re-verification, all 5 PRs COMPLETE",merged_with_undone_work,2026-07-28T04:06:14Z,https://github.com/FChecklist/compliance-tracker/pull/603,
compliance-tracker#596-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #596] Hierarchical BoQ breakdown-%, interim-billing/valuation/retention, Excel BoQ import",merged_with_undone_work,2026-07-27T14:46:14Z,https://github.com/FChecklist/compliance-tracker/pull/596,Unchecked items: 1
compliance-tracker#593-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #593] Close 4 real HR gaps: expense reimbursement, employee loans, KRA/360 appraisal, shift roster",merged_with_undone_work,2026-07-27T12:47:03Z,https://github.com/FChecklist/compliance-tracker/pull/593,Unchecked items: 2
compliance-tracker#592-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #592] Close 3 PM gaps: PMS timesheet->invoice, resource-allocation conflict detection, Gantt UI verified",merged_with_undone_work,2026-07-27T12:38:54Z,https://github.com/FChecklist/compliance-tracker/pull/592,Unchecked items: 2
compliance-tracker#591-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #591] Helpdesk gap-closure: tiered SLA + team routing, email-to-ticket, self-service portal",merged_with_undone_work,2026-07-27T11:57:04Z,https://github.com/FChecklist/compliance-tracker/pull/591,Unchecked items: 3
compliance-tracker#590-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #590] phase_5 browser_execution_tiers increment 2: WebLLM/Transformers.js wiring, MCP tool-calling, worker-pool deepening",merged_with_undone_work,2026-07-27T10:48:22Z,https://github.com/FChecklist/compliance-tracker/pull/590,Unchecked items: 1
compliance-tracker#589-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #589] phase_8 increment 1: DSPy tech decision (reject, justified) + engine-ai-learning wiring",merged_with_undone_work,2026-07-27T11:24:34Z,https://github.com/FChecklist/compliance-tracker/pull/589,Unchecked items: 2
compliance-tracker#588-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #588] phase_9: wire orchestrate/route.ts through Gateway G05 (mother-router end_user_org scope),merged_with_undone_work,2026-07-27T09:35:01Z,https://github.com/FChecklist/compliance-tracker/pull/588,Unchecked items: 1
compliance-tracker#586-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #586] phase_5_browser_execution_tiers increment 1: browser tier orchestrator + Owner-directed chat handoff,merged_with_undone_work,2026-07-27T09:25:21Z,https://github.com/FChecklist/compliance-tracker/pull/586,
compliance-tracker#581-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #581] V2-12: serverless resource-limit tradeoff doc + heavy-workload audit,merged_with_undone_work,2026-07-27T06:10:09Z,https://github.com/FChecklist/compliance-tracker/pull/581,Unchecked items: 2
compliance-tracker#563-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #563] Migration drift audit: reconcile drizzle tracking with live Supabase schema,merged_with_undone_work,2026-07-27T04:53:46Z,https://github.com/FChecklist/compliance-tracker/pull/563,Unchecked items: 1
compliance-tracker#561-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #561] VERIDIAN_Architecture_v2.0 phase_3: governance/policy/cost engines + lifecycle approval gates,merged_with_undone_work,2026-07-26T05:41:13Z,https://github.com/FChecklist/compliance-tracker/pull/561,Unchecked items: 1
compliance-tracker#553-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #553] Phase 4: migrate hardcoded terminology examples to registered placeholders,merged_with_undone_work,2026-07-24T21:45:17Z,https://github.com/FChecklist/compliance-tracker/pull/553,Unchecked items: 1
compliance-tracker#552-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #552] Phase 3: wire terminology guardrail into CI as a diff-scoped coverage-gate job,merged_with_undone_work,2026-07-24T14:08:41Z,https://github.com/FChecklist/compliance-tracker/pull/552,Unchecked items: 1
compliance-tracker#539-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #539] Audit198 gap closure: CACHING/API-governance/KPI/DOCUMENTATION/OWNERSHIP cluster,merged_with_undone_work,2026-08-02T04:10:37Z,https://github.com/FChecklist/compliance-tracker/pull/539,
compliance-tracker#524-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #524] Wave 6 batch 2: floor-plans, mood-boards, FF&E, change-orders, work-progress, construction dashboard",merged_with_undone_work,2026-07-21T16:01:23Z,https://github.com/FChecklist/compliance-tracker/pull/524,Unchecked items: 3
compliance-tracker#519-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #519] Wave 7 RECONCILE: fold construction KPIs into KPI Hub, close quotation->PO gap in ERP procurement",merged_with_undone_work,2026-07-21T15:31:44Z,https://github.com/FChecklist/compliance-tracker/pull/519,Unchecked items: 1
compliance-tracker#516-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #516] Wave 7: brand-primary orgs inherit their own product branch entitlement,merged_with_undone_work,2026-07-21T15:15:49Z,https://github.com/FChecklist/compliance-tracker/pull/516,Unchecked items: 1
compliance-tracker#514-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #514] Wave 6 batch 1: 5 construction module pages (site-diary, RFIs, submittals, punch list, scope/BOQ, labour, expenses)",merged_with_undone_work,2026-07-21T15:44:16Z,https://github.com/FChecklist/compliance-tracker/pull/514,Unchecked items: 2
compliance-tracker#512-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #512] Wave 5: Brand-name resolution (PROJEXA/THE FIRM) in app chrome + fix live pms display-name bug,merged_with_undone_work,2026-07-21T15:19:45Z,https://github.com/FChecklist/compliance-tracker/pull/512,Unchecked items: 1
compliance-tracker#510-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #510] Wave 4: Wire CRM into VERI Chat (capability-tree + dispatchEngine),merged_with_undone_work,2026-07-21T15:00:05Z,https://github.com/FChecklist/compliance-tracker/pull/510,Unchecked items: 1
compliance-tracker#509-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #509] Wave 3: CRM pages -- Leads, Opportunities/Kanban, Contacts, Campaigns, hub refactor",merged_with_undone_work,2026-07-21T14:46:10Z,https://github.com/FChecklist/compliance-tracker/pull/509,Unchecked items: 2
compliance-tracker#508-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #508] Wave 2: CRM API routes for Wave 1 service functions,merged_with_undone_work,2026-07-21T14:35:25Z,https://github.com/FChecklist/compliance-tracker/pull/508,Unchecked items: 1
compliance-tracker#507-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #507] Wave 1: CRM schema + service gaps -- lost reason, activities, campaigns, CRUD audit",merged_with_undone_work,2026-07-21T13:43:25Z,https://github.com/FChecklist/compliance-tracker/pull/507,Unchecked items: 2
compliance-tracker#504-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #504] Re-verify AI router call-site inventory, correct stale estimate (TASK 1.3)",merged_with_undone_work,2026-07-20T13:21:37Z,https://github.com/FChecklist/compliance-tracker/pull/504,
compliance-tracker#493-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #493] ACTIVE-CLAIMS: close out V2-6 claim (decisions-of-record, PR #491 merged)",merged_with_undone_work,2026-07-20T03:24:09Z,https://github.com/FChecklist/compliance-tracker/pull/493,
compliance-tracker#491-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #491] Super Boss v2 V2-6: decisions-of-record (docs-only close for hold/document rows),merged_with_undone_work,2026-07-20T03:09:13Z,https://github.com/FChecklist/compliance-tracker/pull/491,Unchecked items: 2
compliance-tracker#485-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #485] Super Boss: evaluate all pending work + implementation plan (2026-07-19),merged_with_undone_work,2026-07-19T16:38:48Z,https://github.com/FChecklist/compliance-tracker/pull/485,
compliance-tracker#483-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #483] AIROUTER-01 Phase 2: Software Team L0-L5 execution ladder + Instruction Contract/Execution Report + routing matrix,merged_with_undone_work,2026-07-19T14:45:22Z,https://github.com/FChecklist/compliance-tracker/pull/483,Unchecked items: 1
compliance-tracker#476-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #476] Add AI Orchestra Hierarchy documentation (4 domains x L0-L5),merged_with_undone_work,2026-07-19T05:47:39Z,https://github.com/FChecklist/compliance-tracker/pull/476,
compliance-tracker#475-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #475] AI Router: registry-backed model resolution (2 gaps + new model + new scope),merged_with_undone_work,2026-07-19T05:36:54Z,https://github.com/FChecklist/compliance-tracker/pull/475,Unchecked items: 1
compliance-tracker#471-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #471] Migrate compliance-tracker to consume veridian-ui-kit's real shell components,merged_with_undone_work,2026-07-19T03:48:25Z,https://github.com/FChecklist/compliance-tracker/pull/471,Unchecked items: 1
compliance-tracker#467-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #467] ACTIVE-CLAIMS.yaml: move GP-20 loop-prevention claim to recently_completed,merged_with_undone_work,2026-07-19T02:45:40Z,https://github.com/FChecklist/compliance-tracker/pull/467,
compliance-tracker#465-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #465] Close GP-20 Loop Prevention gap: task-dependency-graph cycle detection,merged_with_undone_work,2026-07-19T02:39:56Z,https://github.com/FChecklist/compliance-tracker/pull/465,
compliance-tracker#461-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #461] RES-02/GAP-NARROW-MONITOR-ESCALATION Phase 1: wire 5 more Tier-1 monitors,merged_with_undone_work,2026-07-19T02:09:22Z,https://github.com/FChecklist/compliance-tracker/pull/461,
compliance-tracker#459-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #459] DMP-04: FDE no-match proposals now draft a full Dynamic Chain bundle,merged_with_undone_work,2026-07-19T02:02:20Z,https://github.com/FChecklist/compliance-tracker/pull/459,Unchecked items: 1
compliance-tracker#451-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #451] chore: register + close active claim for PR #415 rescue,merged_with_undone_work,2026-07-18T21:15:28Z,https://github.com/FChecklist/compliance-tracker/pull/451,Unchecked items: 1
compliance-tracker#442-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #442] chore: register + close active claim for PR #430 rescue,merged_with_undone_work,2026-07-18T18:46:06Z,https://github.com/FChecklist/compliance-tracker/pull/442,
compliance-tracker#434-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #434] Fix flaky Unit Tests CI check: mock.module() leaking stale ERP service stubs,merged_with_undone_work,2026-07-18T13:09:43Z,https://github.com/FChecklist/compliance-tracker/pull/434,Unchecked items: 1
compliance-tracker#433-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #433] Mother Router Phase 1 (AIROUTER-01): unified AI model/provider registry + policy + audit log,merged_with_undone_work,2026-07-18T22:24:18Z,https://github.com/FChecklist/compliance-tracker/pull/433,Unchecked items: 1
compliance-tracker#432-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #432] Close Checks & Balances / Risk, Fraud & Anomaly Detection gaps",merged_with_undone_work,2026-07-18T23:29:40Z,https://github.com/FChecklist/compliance-tracker/pull/432,Unchecked items: 1
compliance-tracker#430-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #430] Close Checks & Balances / Exception Handling & Recovery gaps,merged_with_undone_work,2026-07-18T18:38:46Z,https://github.com/FChecklist/compliance-tracker/pull/430,
compliance-tracker#425-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #425] Audit trail: close immutability + complete-coverage gaps,merged_with_undone_work,2026-07-18T23:09:51Z,https://github.com/FChecklist/compliance-tracker/pull/425,Unchecked items: 6
compliance-tracker#421-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #421] AI Architecture: Explainability & Transparency gap-closure (26 findings),merged_with_undone_work,2026-07-18T23:21:23Z,https://github.com/FChecklist/compliance-tracker/pull/421,Unchecked items: 2
compliance-tracker#419-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #419] AI Architecture / Governance & Audit: ABAC, audit-trail TTL, unified search, maintainability score, GP-06/09/26",merged_with_undone_work,2026-07-18T22:15:55Z,https://github.com/FChecklist/compliance-tracker/pull/419,Unchecked items: 1
compliance-tracker#417-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #417] AI Architecture: domain accuracy, prompt evals, capability-tree exceptions",merged_with_undone_work,2026-07-19T06:39:39Z,https://github.com/FChecklist/compliance-tracker/pull/417,Unchecked items: 1
compliance-tracker#414-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #414] AI Architecture / AI Interaction Efficiency gap closure (11 findings),merged_with_undone_work,2026-07-18T22:03:23Z,https://github.com/FChecklist/compliance-tracker/pull/414,
compliance-tracker#412-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #412] Support session impersonation,merged_with_undone_work,2026-07-18T21:56:43Z,https://github.com/FChecklist/compliance-tracker/pull/412,
compliance-tracker#395-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #395] feat: Training LMS module -- full-depth course/assessment/completion tracking (Wave B),merged_with_undone_work,2026-07-17T04:58:55Z,https://github.com/FChecklist/compliance-tracker/pull/395,Unchecked items: 5
compliance-tracker#392-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #392] Record HR Attendance & Manpower claim completion,merged_with_undone_work,2026-07-17T03:17:04Z,https://github.com/FChecklist/compliance-tracker/pull/392,Unchecked items: 1
compliance-tracker#391-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #391] HR Attendance & Manpower (VERIDIAN Review Framework Wave B),merged_with_undone_work,2026-07-17T03:10:48Z,https://github.com/FChecklist/compliance-tracker/pull/391,Unchecked items: 5
compliance-tracker#390-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #390] BYOB white-label branding: logo, colors, custom domain",merged_with_undone_work,2026-07-17T03:42:35Z,https://github.com/FChecklist/compliance-tracker/pull/390,Unchecked items: 1
compliance-tracker#387-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #387] Wire Fixed Assets: service layer, API, UI (VERIDIAN Review Framework Wave B)",merged_with_undone_work,2026-07-16T20:05:45Z,https://github.com/FChecklist/compliance-tracker/pull/387,Unchecked items: 2
compliance-tracker#386-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #386] Wave B: Payment Entries approval workflow (no gateway),merged_with_undone_work,2026-07-16T19:50:02Z,https://github.com/FChecklist/compliance-tracker/pull/386,Unchecked items: 1
compliance-tracker#383-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #383] Wave A marketing/docs fixes: SOC2/pentest claim correction, print stylesheet, API changelog, Sev-1 runbook",merged_with_undone_work,2026-07-16T17:47:50Z,https://github.com/FChecklist/compliance-tracker/pull/383,Unchecked items: 3
compliance-tracker#379-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #379] PROJEXA Reports & Analysis catalog: v1/projexa alias routes,merged_with_undone_work,2026-07-16T04:46:59Z,https://github.com/FChecklist/compliance-tracker/pull/379,Unchecked items: 2
compliance-tracker#377-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #377] Priority 17 final gap: office/company field for Quotations, Sales Orders, Purchase Orders",merged_with_undone_work,2026-07-16T03:32:58Z,https://github.com/FChecklist/compliance-tracker/pull/377,Unchecked items: 2
compliance-tracker#376-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #376] Priority 21 -- Layer 2 Workspace Memory: all 3 sync options,merged_with_undone_work,2026-07-16T03:42:53Z,https://github.com/FChecklist/compliance-tracker/pull/376,Unchecked items: 2
compliance-tracker#375-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #375] Reports & Analysis Engine: real consuming UI for the report_definitions catalog,merged_with_undone_work,2026-07-16T03:47:17Z,https://github.com/FChecklist/compliance-tracker/pull/375,Unchecked items: 1
compliance-tracker#374-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #374] Priority 22: OfficeCLI feasibility check -- GO for mammoth, conditional-GO for pptxgenjs",merged_with_undone_work,2026-07-16T03:26:41Z,https://github.com/FChecklist/compliance-tracker/pull/374,Unchecked items: 2
compliance-tracker#373-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #373] Priority 22: Ling-2.6-1T trial findings -- do not adopt (single-provider risk + quality gaps),merged_with_undone_work,2026-07-16T03:17:01Z,https://github.com/FChecklist/compliance-tracker/pull/373,Unchecked items: 1
compliance-tracker#371-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #371] Build Microsoft Office Add-in connector (GAP-CONNECTOR-LAYERS, Priority 14 Wave 2) v3",merged_with_undone_work,2026-07-15T19:06:01Z,https://github.com/FChecklist/compliance-tracker/pull/371,Unchecked items: 1
compliance-tracker#370-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #370] Priority 17 re-sweep: resolve org base currency instead of hardcoded INR/rupee,merged_with_undone_work,2026-07-15T19:14:15Z,https://github.com/FChecklist/compliance-tracker/pull/370,Unchecked items: 1
compliance-tracker#367-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #367] feat: Priority 21 -- Layer 2 Workspace Memory (memvid capsule),merged_with_undone_work,2026-07-15T18:54:08Z,https://github.com/FChecklist/compliance-tracker/pull/367,Unchecked items: 3
compliance-tracker#366-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #366] Priority 14: OpenAI Whisper voice-to-ticket transcription (GAP-MOM-VOICE-TICKETS) v2,merged_with_undone_work,2026-07-15T19:19:18Z,https://github.com/FChecklist/compliance-tracker/pull/366,Unchecked items: 1
compliance-tracker#365-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #365] Priority 17: office/company attribution for CRM leads, employee profiles, leave requests",merged_with_undone_work,2026-07-15T18:44:51Z,https://github.com/FChecklist/compliance-tracker/pull/365,Unchecked items: 2
compliance-tracker#363-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #363] Additive 4-digit passcode login (Priority 14 Wave 2, GAP-AUTH-REBUILD)",merged_with_undone_work,2026-07-15T18:39:32Z,https://github.com/FChecklist/compliance-tracker/pull/363,Unchecked items: 1
compliance-tracker#362-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #362] Build Agent Review Registry (GAP-AI-WORKFORCE-GOVERNANCE Wave 2 close),merged_with_undone_work,2026-07-15T18:34:46Z,https://github.com/FChecklist/compliance-tracker/pull/362,
compliance-tracker#358-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #358] Priority 18b Option B: real multi-org stage-0 VERI Chat membership + auto-upgrade,merged_with_undone_work,2026-07-15T16:39:00Z,https://github.com/FChecklist/compliance-tracker/pull/358,Unchecked items: 2
compliance-tracker#357-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #357] Priority 18b: stage-0 self-serve VERI Chat registration -- design doc (no code),merged_with_undone_work,2026-07-15T15:30:29Z,https://github.com/FChecklist/compliance-tracker/pull/357,Unchecked items: 3
compliance-tracker#356-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #356] Priority 17 Wave 1: multi-currency Selling & Buying (fresh branch, unblocks stuck #350)",merged_with_undone_work,2026-07-15T15:25:59Z,https://github.com/FChecklist/compliance-tracker/pull/356,Unchecked items: 1
compliance-tracker#353-followup,followup,FChecklist/compliance-tracker,"[FOLLOWUP from PR #353] Priority 19 Part 2, Workstream B: seed ERP foundational defaults on branch enablement",merged_with_undone_work,2026-07-15T07:04:19Z,https://github.com/FChecklist/compliance-tracker/pull/353,Unchecked items: 1
compliance-tracker#352-followup,followup,FChecklist/compliance-tracker,[FOLLOWUP from PR #352] Priority 19 Part 2 Workstream A: drop FK on 14 actor columns hit by PROJEXA API-key writes,merged_with_undone_work,2026-07-15T06:45:30Z,https://github.com/FChecklist/compliance-tracker/pull/352,Unchecked items: 1
